,csid,donotuse,donotusebecause,key,link,mpC,name,smiles,source
3524,7154.0,,,3525.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16729,67.0,"3,5-dinitrobenzoyl chloride",c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)Cl,Alfa Aesar
18365,15235.0,,,18366.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,128.0,2-tert-butylhydroquinone,CC(C)(C)c1cc(O)ccc1O,PHYSPROP
23525,63052.0,,,23526.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,286.0,"nicotinonitrile, 1,2-dihydro-4,6-dimethyl-2-oxo-",N#Cc1c(C)cc(C)nc1O,PHYSPROP
22297,1037.0,,,22298.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,228.5,quinolinic acid,OC(=O)c1ncccc1C(=O)O,PHYSPROP
28266,27749.0,,,28267.0,http://dx.doi.org/10.1080/10629360701430124,126.5,metoxuron,Clc1cc(ccc1OC)NC(=O)N(C)C,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578
20412,7802.0,,,20413.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-16.0,2-octanone,CC(=O)CCCCCC,PHYSPROP
28420,4590.0,,,28421.0,http://dx.doi.org/10.1080/10629360701430124,135.0,phenacetin,O=C(Nc1ccc(OCC)cc1)C,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578
25850,4982696.0,,,25851.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,229.0,"benzamide, 4-chloro-n-(2-methyl-2h-benzotriazol-",Clc1ccc(cc1)C(=O)Nc2ccc3nn(C)nc3c2,PHYSPROP
7513,119379.0,,,7514.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14656,107.0,"methyl 3,4-diaminobenzoate",COC(=O)c1ccc(c(c1)N)N,Alfa Aesar
12516,294967.0,,,12517.0,http://dx.doi.org/10.1021/ci0500132,162.0,"5-(4-(Dimethylamino)benzylidene)-2,2-dimethyl-1,3-dioxane-4,6-dione",O=C1OC(OC(=O)C1=Cc1ccc(N(C)C)cc1)(C)C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-4099
4394,60030.0,,,4395.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22288,94.0,"4,4'-bis(diethylamino)benzophenone",CCN(CC)c1ccc(cc1)C(=O)c2ccc(cc2)N(CC)CC,Alfa Aesar
25269,553629.0,,,25270.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-115.4,trans-3-hexene,CCC=CCC,PHYSPROP
23496,62865.0,,,23497.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-118.0,tetrafluoroethylene oxide,FC1(F)OC1(F)F,PHYSPROP
2379,453265.0,,,2380.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L20161,159.0,2-chloro-5-iodobenzoic acid,c1cc(c(cc1I)C(=O)O)Cl,Alfa Aesar
985,216779.0,,,986.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H51778,219.0,2-(4-pyridyl)benzimidazole,c1ccc2c(c1)[nH]c(n2)c3ccncc3,Alfa Aesar
24158,72806.0,,,24159.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,48.5,2-formylamino-malonic acid diethyl ester,O=CNC(C(=O)OCC)C(=O)OCC,PHYSPROP
4773,5383811.0,,,4774.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L16176,180.0,4-bromo-3-methylbenzamide,Cc1cc(ccc1Br)C(=O)N,Alfa Aesar
7424,82587.0,,,7425.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L18485,64.0,lupinine,C1CCN2CCC[C@H]([C@H]2C1)CO,Alfa Aesar
18577,13941.0,,,18578.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,193.0,ethebenecid,O=S(=O)(N(CC)CC)c1ccc(cc1)C(=O)O,PHYSPROP
454,18799.0,,,455.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L09756,131.0,"1,4-phenylene diisothiocyanate",c1cc(ccc1N=C=S)N=C=S,Alfa Aesar
19138,11663.0,,,19139.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,95.0,"benzonitrile, 4-chloro-",N#Cc1ccc(Cl)cc1,PHYSPROP
13409,66568.0,,,13410.0,http://www.amazon.com/dp/B002IYRJWI,-110.0,1-ethylcyclohexene,CCC=1CCCCC=1,American Petroleum Institute. Research Project 44; Selected Values of Properties of Hydrocarbons and Related Compounds. Texas A & M University; College Station; TX; 1973.
10084,3503942.0,,,10085.0,http://dx.doi.org/10.1021/ci0500132,165.0,"methyl 3-[bis(methylsulfanyl)methyl]-4-cyano-2-hydroxy-2,5-diphenylcyclopent-3-ene-1-carboxylate",S(C)C(SC)C1=C(C#N)C(c2ccccc2)C(C(=O)OC)C1(O)c1ccccc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1667
8142,70727.0,,,8143.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L09233,151.0,N-propargyloxyphthalimide,C#CCON1C(=O)c2ccccc2C1=O,Alfa Aesar
6279,527625.0,,,6280.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H27340,42.0,"9,9-dimethylxanthene",CC1(c2ccccc2Oc3c1cccc3)C,Alfa Aesar
11917,2029739.0,,,11918.0,http://dx.doi.org/10.1021/ci0500132,184.0,"5-pyrimidinecarboxylic acid, 4-(1,3-benzodioxol-5-yl)-1,2,3,4-tetrahydro-6-methyl-2-oxo-, propyl ester",O=C1NC(C)=C(C(=O)OCCC)C(N1)c1ccc2OCOc2c1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3500
28139,3322.0,,,28140.0,http://tinyurl.com/4x76snq,206.0,furosemide,O=S(=O)(N)c1c(Cl)cc(c(C(=O)O)c1)NCc2occc2,Sigma-Aldrich
2811,71672.0,,,2812.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B20483,83.0,2-methoxy-1-naphthaldehyde,COc1ccc2ccccc2c1C=O,Alfa Aesar
7654,108588.0,,,7655.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L09826,-43.0,methyl butyrylacetate,CCCC(=O)CC(=O)OC,Alfa Aesar
3277,68350.0,,,3278.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13568,74.0,"3',4'-dichloroacetophenone",CC(=O)c1ccc(c(c1)Cl)Cl,Alfa Aesar
25189,503228.0,,,25190.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,165.0,boldenone,O=C3C=C4CCC2C(CCC1(C)C2CCC1O)C4(C)C=C3,PHYSPROP
13730,21168813.0,,,13731.0,http://www.amazon.com/dp/B003XEQTLE,-9.0,m-methylacetophenone,Cc1cccc(c1)C(=O)C,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.
14883,5254.0,,,14884.0,http://msds.chem.ox.ac.uk/,51.5,"1,1',1''-Phosphorothioyltriaziridine",S=P(N1CC1)(N2CC2)N3CC3,academic website
11268,2032528.0,,,11269.0,http://dx.doi.org/10.1021/ci0500132,69.0,"2-chloroethyl 3,4,5-trimethoxybenzoate",ClCCOC(=O)c1cc(OC)c(OC)c(OC)c1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-2851
752,77001.0,,,753.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10803,30.0,"1,10-diiododecane",C(CCCCCI)CCCCI,Alfa Aesar
7737,11607.0,,,7738.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13165,-27.0,m-tolunitrile,Cc1cccc(c1)C#N,Alfa Aesar
25153,469424.0,,,25154.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,148.0,cymarin,O=C1C=C(CO1)C2CCC3(O)C4CCC5(O)CC(CCC5(C=O)C4CCC23C)OC6CC(OC)C(O)C(C)O6,PHYSPROP
25036,328957.0,,,25037.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,164.0,"2,3-difluorobenzoic acid",Fc1c(cccc1F)C(=O)O,PHYSPROP
9494,4761510.0,,,9495.0,http://dx.doi.org/10.1021/ci0500132,140.0,"(3E)-1,1,1-trifluoro-3-[(4-nitrophenyl)hydrazono]pentane-2,4-dione",FC(F)(F)C(=O)C(=NNc1ccc([N+](=O)[O-])cc1)C(=O)C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1077
12574,244239.0,,,12575.0,http://dx.doi.org/10.1021/ci0500132,70.0,"4-methyl-3a,4,7,7a-tetrahydro-4,7-epoxy-2-benzofuran-1,3-dione",O=C1OC(=O)C2C1C1OC2(C)C=C1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-4157
24091,71436.0,,,24092.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,11.5,"cyclohexanol, 3,3-dimethyl-",CC1(C)CC(O)CCC1,PHYSPROP
24545,88628.0,,,24546.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,58.5,"butanoic acid, 2,3-dibromo-, ethyl ester",BrC(C(C)Br)C(=O)OCC,PHYSPROP
16631,2132.0,,,16632.0,http://www.drugbank.ca/drugs/DB01429,120.5,Aprindine,CCN(CC)CCCN(c1ccccc1)C2Cc3ccccc3C2,DrugBank
11932,2029724.0,,,11933.0,http://dx.doi.org/10.1021/ci0500132,175.0,"5-pyrimidinecarboxylic acid, 1,2,3,4-tetrahydro-6-methyl-4-phenyl-2-thioxo-, phenylmethyl ester",S=C1NC(C)=C(C(=O)OCc2ccccc2)C(N1)c1ccccc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3515
24535,88146.0,,,24536.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,3.5,4-(4-hydroxybutyl)anisole,COc1ccc(CCCCO)cc1,PHYSPROP
22784,49447.0,,,22785.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,171.0,imazethapyr,CC1(N=C(NC1=O)c2ncc(CC)cc2C(=O)O)C(C)C,PHYSPROP
13600,10179224.0,,,13601.0,http://www.amazon.com/dp/B002IYRJWI,-104.0,cis-1-methyl-2-propylcyclopentane,C[C@H]1CCC[C@H]1CCC,American Petroleum Institute. Research Project 44; Selected Values of Properties of Hydrocarbons and Related Compounds. Texas A & M University; College Station; TX; 1973.
28554,5148.0,,,28555.0,http://dx.doi.org/10.1080/10629360701430124,202.5,sulfathiazole,O=S(=O)(Nc1nccs1)c2ccc(N)cc2,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578
27161,21187684.0,,,27162.0,http://scripts.iucr.org/cgi-bin/paper?hu1073,118.85,"(1Z)-2,2,2-Trifluoro-N-[(1Z)-2,2,2-trifluoro-N-hydroxyethanimidoyl]ethanehydrazonoyl chloride",FC(F)(F)C(=NO)N/N=C(Cl)C(F)(F)F,IUCr
15517,4322.0,,,15518.0,http://msds.chem.ox.ac.uk/,223.0,5-Chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O,academic website
11555,2031089.0,,,11556.0,http://dx.doi.org/10.1021/ci0500132,172.0,"1,1'-(2-nitrobenzene-1,4-diyl)bis(2-quinolin-2-ylethanol)",O=[N+]([O-])c1cc(ccc1C(O)Cc1[nH0]c2ccccc2cc1)C(O)Cc1[nH0]c2ccccc2cc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3138
15202,13842613.0,,,15203.0,http://msds.chem.ox.ac.uk/,-6.0,"2,6-Dimethylpyridine",Cc1cccc(C)n1,academic website
865,5381700.0,,,866.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H51966,78.0,(S)-2-(boc-amino)-4-phenylbutyric acid,CC(C)(C)OC(=O)N[C@@H](CCc1ccccc1)C(=O)O,Alfa Aesar
26737,21105944.0,,,26738.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,36.0,"cinnamic acid, methyl ester",O=C(/C=C/c1ccccc1)OC,PHYSPROP
27150,541368.0,,,27151.0,http://scripts.iucr.org/cgi-bin/paper?bt6016,113.85,"4,6-Dichloro-2-(methylsulfanyl)-5-phenylpyrimidine",Clc1nc(SC)nc(Cl)c1c2ccccc2,IUCr
2185,30618.0,,,2186.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H32269,149.0,2-bromo-6-chlorobenzoic acid,c1cc(c(c(c1)Br)C(=O)O)Cl,Alfa Aesar
713,6999.0,,,714.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L04493,79.0,"1,2,4,5-tetramethylbenzene",Cc1cc(c(cc1C)C)C,Alfa Aesar
26952,21169511.0,,,26953.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,94.5,"4,4'-difluorobiphenyl",Fc1ccc(cc1)c2ccc(F)cc2,PHYSPROP
12738,73567.0,,,12739.0,http://dx.doi.org/10.1021/ci0500132,239.0,"Biphenylene, 2,3,6,7-tetrachloro-",Clc1cc2c(cc1Cl)c1cc(Cl)c(Cl)cc21,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-4321
11713,2030611.0,,,11714.0,http://dx.doi.org/10.1021/ci0500132,205.0,1-[(5-bromo-8-nitronaphthalen-1-yl)methylidene]-2-(4-nitrophenyl)hydrazine,Brc1ccc([N+](=O)[O-])c2c(cccc12)C=NNc1ccc([N+](=O)[O-])cc1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3296
2244,11548480.0,,,2245.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13632,-24.0,2-bromothioanisole,COc1ccccc1SBr,Alfa Aesar
9085,10484176.0,,,9086.0,http://dx.doi.org/10.1021/ci0500132,302.0,"4-hydroxy-1-methyl-3-{(4Z)-5-oxo-4-[2-(pyrimidin-2-yl)hydrazinylidene]-4,5-dihydro-1H-pyrazol-3-yl}quinolin-2(1H)-one",O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=NNc1[nH0]ccc[nH0]1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-666
10270,2036626.0,,,10271.0,http://dx.doi.org/10.1021/ci0500132,240.0,"2-(1H-indazol-3-yl)-1H-isoindole-1,3(2H)-dione",O=C1N(C(=O)c2ccccc21)c1[nH0][nH]c2ccccc21,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1853
20459,7728.0,,,20460.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-85.1,2-methoxyethanol,OCCOC,PHYSPROP
5695,557998.0,,,5696.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L20008,77.0,5-amino-2-bromopyridine,c1cc(ncc1N)Br,Alfa Aesar
1732,2015436.0,,,1733.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L19454,154.0,"2,6-dichloro-5-fluoronicotinic acid",c1c(c(nc(c1F)Cl)Cl)C(=O)O,Alfa Aesar
4308,2532496.0,,,4309.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H27531,133.0,4-(hydroxymethyl)phenylacetic acid,c1cc(ccc1CC(=O)O)CO,Alfa Aesar
6079,3743716.0,,,6080.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L16093,294.0,6-bromo-2-naphthoic acid,c1cc(cc2c1cc(cc2)Br)C(=O)O,Alfa Aesar
16512,5145574.0,,,16513.0,http://www.drugbank.ca/drugs/DB01869,122.0,Rhamnose,O[C@@H]1[C@@H](O)[C@H](C)O[C@H](O)[C@H]1O,DrugBank
2627,2016514.0,,,2628.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L19233,58.0,2-fluoro-5-nitrobenzaldehyde,c1cc(c(cc1[N+](=O)[O-])C=O)F,Alfa Aesar
24157,72778.0,,,24158.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,60.0,ethyl 2-naphthyl ketone,CCC(=O)c1ccc2ccccc2c1,PHYSPROP
28424,970.0,,,28425.0,http://chemspider.com/970,99.2,phenanthrene,c1ccc2c(c1)ccc3c2cccc3,EPISuite-ChemSpider
16514,834.0,,,16515.0,http://www.drugbank.ca/drugs/DB00149,278.0,L-Leucine,CC(C)CC(N)C(=O)O,DrugBank
17996,18038.0,,,17997.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,86.5,3-phenyl-carbamoyloxy-1-propyne,NC(=O)OC(C#C)c1ccccc1,PHYSPROP
15656,275.0,,,15657.0,http://msds.chem.ox.ac.uk/,-205.0,Carbon monooxide,[O+]#[C-],academic website
12947,9873.0,,,12948.0,http://dx.doi.org/10.1021/ci0500132,210.0,Thiaxanthone,S1c2ccccc2C(=O)c2ccccc12,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-4530
28156,3463.0,,,28157.0,http://dx.doi.org/10.1080/10629360701430124,95.5,heptachlor,ClC1/C=C\C2C3(Cl)C(\Cl)=C(\Cl)C(Cl)(C12)C3(Cl)Cl,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578
23480,62750.0,,,23481.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,130.5,pentafluoroacetophenone,Fc1c(c(F)c(F)c(F)c1F)C(C)=O,PHYSPROP
23796,66969.0,,,23797.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-30.0,"benzoyl chloride, 3-fluoro-",O=C(Cl)c1cc(F)ccc1,PHYSPROP
26162,10442517.0,,,26163.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,201.0,"2-propenamide, 3-(3,4-dihydroxyphenyl)-n-(3,4-di",COc1cc(ccc1OC)NC(=O)C=C/c2ccc(O)c(O)c2,PHYSPROP
7542,559012.0,,,7543.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B24953,83.0,methyl 3-aminocrotonate,C/C(=C/C(=O)OC)/N,Alfa Aesar
22757,46710.0,,,22758.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,112.6,chlozolinate,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C(=O)OCC,PHYSPROP
2912,6728.0,,,2913.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12696,35.0,2-methylbenzyl alcohol,Cc1ccccc1CO,Alfa Aesar
20282,8068.0,,,20283.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,290.0,chloranil,ClC=1C(=O)C(Cl)=C(Cl)C(=O)C=1Cl,PHYSPROP
1584,62562.0,,,1585.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10937,94.0,"2,5-dibromopyridine",c1cc(ncc1Br)Br,Alfa Aesar
16703,6166.0,,,16704.0,http://www.drugbank.ca/drugs/DB02203,-19.0,Acetone Cyanohydrin,N#CC(C)(C)O,DrugBank
4794,62897.0,,,4795.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L08602,166.0,4-bromobenzenesulfonamide,c1cc(ccc1S(=O)(=O)N)Br,Alfa Aesar
8685,70043.0,,,8686.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=30165,98.0,tris(2-cyanoethyl)phosphine,C(CP(CCC#N)CCC#N)C#N,Alfa Aesar
24390,82796.0,,,24391.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,58.5,penconazole,Clc2ccc(C(CCC)Cn1cncn1)c(Cl)c2,PHYSPROP
21901,3254.0,,,21902.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,133.5,flufenamic acid,FC(F)(F)c1cc(ccc1)Nc2ccccc2C(=O)O,PHYSPROP
7637,222852.0,,,7638.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10396,86.0,methyl 6-chloronicotinate,COC(=O)c1ccc(nc1)Cl,Alfa Aesar
21203,6271.0,,,21204.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,140.5,pentaerythritol tetranitrate,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+]([O-])=O)CO[N+]([O-])=O,PHYSPROP
15059,21106144.0,,,15060.0,http://msds.chem.ox.ac.uk/,-10.0,1-Methyl-2-nitrobenzene,Cc1ccccc1[N+](=O)[O-],academic website
9693,4645383.0,,,9694.0,http://dx.doi.org/10.1021/ci0500132,274.0,2-{2-[3-oxo-5-(trifluoromethyl)-3H-pyrazol-4-yl]hydrazino}benzoic acid,FC(F)(F)C1=NNC(=O)C1=NNc1ccccc1C(=O)O,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-1276
16466,5557.0,,,16467.0,http://www.drugbank.ca/drugs/DB00907,195.0,Cocaine,CN1C2CCC1[C@@H](C(=O)OC)[C@H](C2)OC(=O)c3ccccc3,DrugBank
5817,3591411.0,,,5818.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L12955,93.0,"5-chloro-2,4-dimethoxyphenyl isocyanate",COc1cc(c(cc1N=C=O)Cl)OC,Alfa Aesar
6805,14830.0,,,6806.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L03239,-97.0,dichlorodiethylsilane,CC[Si](CC)(Cl)Cl,Alfa Aesar
8479,6270.0,,,8480.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=40251,-85.0,tetraethoxysilane,CCO[Si](OCC)(OCC)OCC,Alfa Aesar
8050,5373216.0,,,8051.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22475,141.0,N-fmoc-L-norleucine,CCCC[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,Alfa Aesar
23293,61803.0,,,23294.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,50.0,p-bromobenzyl chloride,ClCc1ccc(Br)cc1,PHYSPROP
25627,4447527.0,,,25628.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,97.5,stirofos,Clc1cc(C(=CCl)OP(=O)(OC)OC)c(Cl)cc1Cl,PHYSPROP
12577,241542.0,,,12578.0,http://dx.doi.org/10.1021/ci0500132,138.0,17-oxoandrostan-3-yl acetate,O=C1CCC2C3CCC4CC(OC(=O)C)CCC4(C)C3CCC12C,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-4160
4445,67855.0,,,4446.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L01515,82.0,"4,5,6,7-tetrahydro-1h-indazole",c1c2c([nH]n1)CCCC2,Alfa Aesar
1059,109689.0,,,1060.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B24591,-40.0,2-(trifluoromethyl)benzaldehyde,c1ccc(c(c1)C=O)C(F)(F)F,Alfa Aesar
2568,7353.0,,,2569.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23257,-45.0,2-ethylhexyl acetate,CCCCC(CC)COC(=O)C,Alfa Aesar
3797,2054133.0,,,3798.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H26114,57.0,3-chloro-4-fluorophenylacetic acid,c1cc(c(cc1CC(=O)O)Cl)F,Alfa Aesar
12772,67197.0,,,12773.0,http://dx.doi.org/10.1021/ci0500132,85.0,[3-(Benzyloxy)-4-methoxyphenyl]methanol,OCc1ccc(OC)c(OCc2ccccc2)c1,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-4355
19517,10797.0,,,19518.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-69.0,"2,4-dimethyl-3-pentanone",CC(C)C(=O)C(C)C,PHYSPROP
2304,206218.0,,,2305.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=H51734,73.0,2-chloro-3-methylquinoxaline,Cc1c(nc2ccccc2n1)Cl,Alfa Aesar
24770,122145.0,,,24771.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,113.5,"benzoic acid, 4-(decyloxy)-",O=C(O)c1ccc(OCCCCCCCCCC)cc1,PHYSPROP
18908,12286.0,,,18909.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,40.0,octachlorocyclopentene,ClC1(Cl)C(Cl)=C(Cl)C(Cl)(Cl)C1(Cl)Cl,PHYSPROP
354,63087.0,,,355.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=L12378,49.0,1-benzoylpiperidine,c1ccc(cc1)C(=O)N2CCCCC2,Alfa Aesar
24684,108631.0,,,24685.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,7.08,"2-propanol, 1-(1-methyl-2-propoxyethoxy)-",OC(C)COC(C)COCCC,PHYSPROP
28257,7176.0,,,28258.0,http://dx.doi.org/10.1080/10629360701430124,131.0,methyl 4-hydroxybenzoate,COC(=O)c1ccc(cc1)O,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578
3420,17704.0,,,3421.0,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12923,268.0,"3,5-dichloro-4-hydroxybenzoic acid",c1c(cc(c(c1Cl)O)Cl)C(=O)O,Alfa Aesar
19622,10428.0,,,19623.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-73.2,pentyl butyrate,O=C(CCC)OCCCCC,PHYSPROP
16491,58240.0,,,16492.0,http://www.drugbank.ca/drugs/DB00424,141.0,Hyoscyamine,CN3C1CCC3CC(C1)OC(=O)[C@H](CO)c2ccccc2,DrugBank
20820,6993.0,,,20821.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,76.0,"4-chloro-1,2-benzenediamine",Nc1cc(Cl)ccc1N,PHYSPROP
17466,29005.0,,,17467.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-67.0,ethyl hexanoate,O=C(CCCCC)OCC,PHYSPROP
21299,6118.0,,,21300.0,http://www.srcinc.com/what-we-do/product.aspx?id=133,-89.0,2-bromopropane,BrC(C)C,PHYSPROP
