,density,smiles
487,1.164,Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C
488,1.683,Nc1ccc(O)c2c1C(=O)c1c(O)ccc(N)c1C2=O
489,1.238,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
490,1.42,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
491,1.231,COc1cccc(C=O)c1O
492,1.42,S=c1[nH]c2ccccc2s1
493,1.694,O=C(O)c1cc(O)c(O)c(O)c1
494,1.468,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O
495,0.845,CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C
496,1.055,COc1cccc(OC)c1
497,1.059,CCCCCCCCCCCCOS(=O)(=O)O
498,1.171,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C
499,1.73,O=C1c2ccccc2C(=O)c2c1ccc(OC1OC(COC3OCC(O)C(O)C3O)C(O)C(O)C1O)c2O
500,1.203,Nc1ccc2c(c1)Cc1ccccc1-2
501,1.112,NCCc1ccc(Cl)cc1
502,1.037,CCOc1ccc(N)cc1
503,1.1,C1CC2(CCO1)CO2
504,1.284,C1=Cc2c3ccc4ccccc4c3cc3cccc1c23
505,1.257,c1cc2c3c(c1)ccc1cccc(c13)C2
506,1.286,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12
507,1.232,c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21
508,1.187,c1ccc2c(c1)ccc1cccnc12
509,1.292,c1ccc2c(c1)ccc1c3ccccc3sc21
510,1.27,c1cnc2cnncc2c1
511,1.37,C1C2C3C2C2C1C32
512,0.914,C1CC2CCC1C2
513,0.882,C1CC2CCCC(C1)C2
514,1.052,C1CSC1
515,1.116,c1cn[nH]c1
516,1.055,c1cocn1
517,1.198,c1cscn1
518,1.274,c1nc[nH]n1
519,1.278,CCOP(=S)(OCC)Oc1cnccn1
520,1.751,C1OC1C1CO1
521,0.994,CCCCCCCCCCCC(=O)OCCSC#N
522,1.119,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
523,1.28,[O-][n+]1c2ccccc2nc2ccccc21
524,1.691,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
525,1.713,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
526,1.73,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl
527,1.554,O=[N+]([O-])c1c(F)cc(F)cc1F
528,1.89,O=c1[nH]cnc2[nH]ncc12
529,1.59,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
530,1.56,ClC1=CC(Cl)C(Cl)C(Cl)C1Cl
531,1.48,FC(F)(F)c1ccc(Cl)cc1Cl
532,2.08,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1
533,1.072,COc1ccccc1F
534,1.195,Nc1c2c(nc3ccccc13)CCCC2
535,1.161,Nc1ccc(-c2ccc(F)cc2)cc1
536,0.93,CCCCN(CCCC)C(=O)CF
537,1.42,Fc1cc(F)c(F)cc1F
538,1.09,CP(=O)(F)OC1CCCCC1
539,1.369,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
540,1.06,COC1C=CC(OC)O1
541,1.24,CCOP(=S)(OCC)Sc1nc(C)cc(C)n1
542,1.72,FC(F)(F)C(F)(Cl)C(Cl)(Cl)C(F)(F)F
543,1.883,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
544,1.759,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
545,1.653,O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
546,1.354,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1
547,1.949,Fc1c(F)c(F)c(Br)c(F)c1F
548,1.654,Fc1c(F)c(F)c(Cl)c(F)c1F
549,1.903,Fc1ccccc1I
550,1.609,O=C(CF)Nc1ccc(Br)cc1
551,1.458,FCCCBr
552,0.717,CCF
553,1.645,FC(Cl)C(Cl)(Cl)Cl
554,1.512,FC(Cl)C(F)(F)Cl
555,1.435,NC(=O)C(F)(F)F
556,2.248,FC(F)(Br)C(F)(Cl)Br
557,1.841,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
558,1.72,FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
559,1.67,FC1=C(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
560,1.75,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl
561,1.808,FC=C(F)Br
562,2.311,FC(F)=C(F)I
563,1.736,FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
564,1.242,O=C1C=CC(=O)C(c2ccccc2)=C1
565,1.521,Fc1cc(F)c(F)c(F)c1F
566,1.61,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
567,1.68,FC(F)(F)c1nc(C(F)(F)F)nc(C(F)(F)F)n1
568,1.158,Nc1ccc(F)cc1
569,0.993,OCCF
570,1.238,Oc1cccc(F)c1
571,1.252,O=C(CF)OCCOC(=O)CF
572,0.98,NCCCCCCCCN
573,1.77,FC(F)(F)C1(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C1(F)F
574,1.756,FC(F)(F)C(Cl)(Cl)C(Cl)(Cl)C(F)(F)F
575,1.634,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
576,1.875,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
577,1.612,Fc1c(F)c(F)c(F)c(F)c1F
578,1.706,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl
579,1.511,O=[N+]([O-])c1ccc(O)cc1F
580,1.216,Fc1cccc2ncccc12
581,1.216,Fc1cnc2ccccc2c1
582,1.153,CC(C)(C)OC(=O)C(F)(F)F
583,1.617,FC(F)(F)c1ccc(Br)cc1
584,1.293,Fc1ccc(C(F)(F)F)cc1
585,1.15,Fc1cccc(N=C=S)c1
586,0.906,OCCCCCCCCF
587,1.613,C=CC(F)(F)Br
588,1.464,COS(=O)(=O)F
589,1.55,FC(F)(F)C(F)(F)C(Cl)Cl
590,1.561,O=C(O)C(F)(F)C(F)(F)F
591,2.127,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I
592,1.743,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
593,1.365,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC
594,1.461,CCOS(=O)(=O)C(F)(F)F
595,0.943,CCC(=O)F
596,1.49,FC(F)(F)C(Cl)=CCl
597,1.38,FC(F)(F)c1ccc(C(F)(F)F)cc1
598,1.1,CC(=O)OC1CCC2C3CCC4CC(=O)C=C(C)C4(C)C3CCC12C
599,1.073,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
600,1.267,O=C(c1ccccc1)C(F)(F)F
601,1.666,Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F
602,1.261,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O
603,1.274,Cc1ccc(F)cc1[N+](=O)[O-]
604,1.173,OCc1cccc(F)c1
605,1.248,FC(F)(F)Oc1ccccc1
606,1.08,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1
607,1.178,O=Cc1ccc(F)cc1
608,1.644,FC(F)(F)CCBr
609,1.18,OCCCC(F)(F)F
610,1.356,O=C1CNC(=O)N1
611,1.024,Fc1ccccc1
612,0.825,CCCCCCC(=O)CCCCCC
613,0.898,CC12C=CC(CC1)C2(C)C
614,1.01,CC1(C)C2CCC1(C)C(Cl)C2
615,1.73,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl
616,1.45,O=C(O)C1(O)c2ccccc2-c2ccccc21
617,1.23,CC12CCc3occc3C1CCC13CC(CCC12)C(O)(CO)C3
618,1.019,C=C1C(O)CC2(C(C)C)CC12
619,1.241,C#CC(=O)O
620,1.19,CNC(=N)N
621,1.532,O=C(O)C(F)Cl
622,1.501,O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3
623,1.15,COc1cc2c3c(c1OC)-c1ccccc1CC3N(C)CC2
624,1.693,Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O
625,1.21,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
626,1.592,O=C1c2ccccc2C(=O)c2c1cc(O)c(CO)c2O
627,1.602,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12
628,1.803,CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-]
629,1.286,O=C1c2ccccc2-c2ccc3ccccc3c21
630,1.634,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O
631,1.368,COc1c2ccoc2cc2oc(=O)ccc12
632,1.263,COc1c2ccccc2nc2occc12
633,1.443,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
634,1.04,Cn1cccc1-c1cccnc1
635,1.598,O=Cc1c(O)cc(O)cc1O
636,1.21,Cc1cccc(O)c1O
637,0.976,Cc1ccc(C(C)C)cc2c(C)ccc1-2
638,1.309,O=c1c2ccccc2sc2ccccc12
639,1.1,CC(C(=O)O)c1ccccc1
640,1.071,CC(N)C(O)c1ccccc1
641,1.186,CCOc1cccc(C=O)c1O
642,1.206,CN1CCc2cc3c(cc2C1)OCO3
643,1.0509,COc1ccc(C)cc1OC
644,1.24,O=C(NN=C1C=CC(=NO)C=C1)c1ccccc1
645,1.04,c1ccc2c(c1)CCN2
646,0.996,Cc1cc(C)c(O)cc1C
647,1.241,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
648,1.068,CCCCCc1cc(O)cc(O)c1
649,1.195,O=C(Cl)OCc1ccccc1
650,0.826,CCCCC(=O)CCCC
651,0.786,CNC(C)CCC=C(C)C
652,1.067,FCC1CO1
653,0.962,CC(C)CC(=O)O
654,1.204,CC(Cl)C[N+](=O)[O-]
655,0.84,CC1CCCC(C)N1
656,0.885,CC(C)=CC(=O)C=C(C)C
657,1.058,C1CSCN1
658,1.393,O=C(O)CC[N+](=O)[O-]
659,1.14,C1CSCCS1
660,1.211,ClCCSCCCl
661,1.365,O=C(O)C=CC=CC(=O)O
662,0.89,CCCCCCCCCCCCCCCCC(=O)O
663,0.911,CCCCCC=CCC=CCCCCCCCC(=O)O
664,1.046,CC(=O)S
665,1.05,CC(Cl)C(C)(C)Cl
666,1.578,FC(Cl)C(F)(F)C(F)(F)Cl
667,2.067,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I
668,0.977,CC1(C)C2CC3C(C2)C31C
669,1.12,C=CC1(C)CCC2(C)C(C1)C(=O)CC1C3(C)CCCC12OC3=O
670,1.332,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
671,1.13,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C
672,1.019,CC1C(O)CC2(C(C)C)CC12
673,0.731,CCC(C)N
674,0.699,C=C(C)C(=C)C
675,0.995,CC(O)C(C)O
676,1.003,CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C
677,1.709,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2
678,1.86,CCC1=C(O)C(=O)c2c(O)c(O)c(O)c(O)c2C1=O
679,1.37,CC1=C2C(=COC(C)C2C)C(O)=C(C(=O)O)C1=O
680,1.583,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
681,1.014,c1ccc(C(c2ccccc2)c2ccccc2)cc1
682,1.688,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
683,1.13,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C
684,1.162,NC1c2ccccc2-c2ccccc21
685,1,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1
686,1.162,Cc1cc(O)cc(O)c1C
687,1.115,CC1=CC(=O)C=C(C)C1=O
688,1.56,Nc1cc(Cl)cc(Cl)c1O
689,1.323,O=C(Cl)c1ccco1
690,0.994,CC(=O)Oc1cc(C)ccc1C(C)C
691,0.934,CN1C2CCCC1CC2
692,1.023,Cc1ccccc1C=O
693,1.112,OC1CCCc2ccccc21
694,1.096,O=C1CCCc2ccccc21
695,1.021,C=C(c1ccccc1)c1ccccc1
696,1.346,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O
697,1.256,COc1ccccc1OCC(O)COC(N)=O
698,1.047,CC(=O)Oc1ccccc1C
699,1.383,Nc1ccc2ncsc2c1
700,1.211,CCC(C)CBr
701,1.383,O=C(CCl)CCl
702,1.413,CCOC(=O)C(C)Br
703,0.987,Cc1ccc(C(C)O)cc1
704,0.94,C=C(C)C1CC=C(CO)CC1
705,1.113,CCCCc1ccc(C(=O)O)nc1
706,0.956,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC
707,1.412,CCOC(=O)CCBr
708,0.892,CCCCl
709,1.05,SCCS
710,1.05,Cc1csc(C)n1
711,1.083,CC(=O)OC(C)OC(C)=O
712,1.065,O=C1CCCCO1
713,1.175,ClC=CCCl
714,0.877,C1=CCC=C1
715,1.044,CC(C)CO[N+](=O)[O-]
716,0.99,CCCCON=O
717,0.809,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
718,0.914,CC1C(=O)CC2(C(C)C)CC12
719,1.155,CC(=O)NO
720,1.915,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65
721,1.269,CN1CCc2cc3c(c4c2C1Cc1ccccc1-4)OCO3
722,1.265,O=C1C=Cc2cccc3cccc1c23
723,1.161,CC1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1
724,1.153,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O
725,1.42,Fc1ccc(F)c(F)c1F
726,1.338,O=Cc1ccccc1[N+](=O)[O-]
727,1.19,ClCCN(CCCl)c1ccccc1
728,1.244,NNC(=O)c1cccnc1
729,1.173,CC1=CC(=O)C=CC1=O
730,1.251,COc1cccc([N+](=O)[O-])c1
731,1.033,CCCCCC=CC(=O)CCc1ccc(O)c(OC)c1
732,1.21,ClCCN(CCCl)CCCl
733,1.67,O=C1NCCN1N=Cc1ccc([N+](=O)[O-])o1
734,0.883,COC(=O)CC(C)C
735,1.143,OCC1CO1
736,0.97,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
737,0.925,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C
738,2,N=C(N)N[N+](=O)[O-]
739,1.008,C=CCNC(N)=O
740,0.734,CCCOC
741,1.29,ON=CC=NO
742,0.765,C=CCOCC
743,2.866,BrCI
744,1.404,C=C(C)Br
745,0.653,C=CC(C)(C)C
746,1.058,CC(C)(O)CCl
747,1.005,CC(C)(O)CO
748,1.97,O=[N+]([O-])CBr
749,1.013,CC(C)C(N)=O
750,1.362,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
751,1.491,O=C(O)C(Cl)CCl
752,0.727,CC(C)=C(C)C(C)C
753,1.31,CCOP(=S)(OCC)Oc1ccc2c3c(c(=O)oc2c1)CCCC3
754,1.614,Oc1ccc2ccccc2c1Br
755,1.161,CC(=O)OC(C(=O)c1ccccc1)c1ccccc1
756,2.02,OCC1OC(n2cnc3c(S)ncnc32)C(O)C1O
757,1.269,Cc1ccc([N+](=O)[O-])c(N)c1
758,1.23,Oc1cccc2ncccc12
759,1.101,CC(=O)C(=O)c1ccccc1
760,1.26,Oc1ccc2ncccc2c1
761,1.21,Nc1cnc2ccccc2c1
762,0.949,CC(C)CC(=O)c1ccccc1
763,1.936,Brc1ccccc1Br
764,0.912,CC1CCCCC1=O
765,1.844,Oc1ccc(O)c(Br)c1
766,1.339,Cc1ccc(Br)cc1C
767,0.815,CCC(O)CC
768,1.05,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
769,1.356,CC(Br)c1ccccc1
770,1.719,O=[N+]([O-])c1cccc(Br)c1
771,0.973,CCc1cccc(N)c1
772,1.243,O=Cc1cccc(Cl)c1
773,1.05,Oc1ccc(N=Cc2ccccc2)cc1
774,0.922,CCCCOCc1ccccc1
775,0.887,CCC(C)OC=O
776,0.709,CCCC(C)CCC
777,0.812,CCCCC(=O)CCC
778,0.925,CC1CCC(O)CC1
779,0.926,Cc1ccc(C)nc1
780,0.88,CCCCOC(=O)CC
781,0.695,CCCC(C)(C)C
782,0.816,CCCC(C)(C)O
783,0.796,CC(C)CC=O
784,0.939,Cc1cncc(C)c1
785,1.83,Ic1ccccc1
786,0.659,CC=C=CC
787,0.686,C=CCCCC
788,0.694,CC=CCCC
789,0.71,C=CCC=CC
790,0.715,CC=CC=CC
791,0.869,C1CCCOCC1
792,0.738,CP(C)C
793,0.759,CCC(C)(C)N
794,0.95,CC(C)(C)[N+](=O)[O-]
795,1.481,CC(Cl)(Cl)[N+](=O)[O-]
796,0.818,CCC(C)(O)C(C)C
797,0.824,CCC(O)(CC)CC
798,0.82,CCCC(C)(O)CC
799,2.801,BrC=C(Br)Br
800,0.715,C#CC(C)C
801,0.823,C=CC(C)O
802,1.041,CNC(N)=O
803,1.272,CC(Cl)[N+](=O)[O-]
804,1.23,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1
805,1.171,Cc1ccc(S(=O)(=O)c2ccc(C)cc2)cc1
806,0.814,CC(C)C(O)C(C)C
807,1.346,Cc1ccc([N+](=O)[O-])c(C)c1[N+](=O)[O-]
808,1.225,c1ccc([As](c2ccccc2)c2ccccc2)cc1
809,1.112,c1ccc(N(c2ccccc2)c2ccccc2)cc1
810,1.214,NC(=O)N(c1ccccc1)c1ccccc1
811,0.99,CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1
812,1.58,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12
813,1.571,O=Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
814,1.16,Cn1c(=O)ccc2ccccc21
815,1.132,CC(C)OC(=O)c1ccccc1O
816,1.134,CCCOC(=O)c1ccccc1O
817,0.979,CCOC(=O)C(CC)C(C)=O
818,2.128,COc1c(Br)cc(Br)cc1Br
819,1.037,CCOC(=O)C(C)C(=O)OCC
820,1.422,O=[N+]([O-])c1cccs1
821,1.253,CCOC(=O)c1ccccc1[N+](=O)[O-]
822,1.498,COC(=O)c1ccccc1Br
823,0.887,CCc1ccccc1C
824,0.968,CNc1ccccc1C
825,1.03,Cc1ccccc1N=O
826,1.052,Cc1cccc2cccnc12
827,1.21,Nc1cccc2ncccc12
828,0.962,C=Cc1ccccc1OC
829,1.31,N#Cc1ccccc1[N+](=O)[O-]
830,1.23,Clc1ccc2ccccc2n1
831,1.074,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3)c2)cc1
832,1.074,CCOc1ccccc1C=O
833,1.11,Cc1ccc2[nH]ccc2c1
834,1.151,Cc1ccc(N)c(Cl)c1
835,1.471,Oc1ccc(O)c(Cl)c1
836,1.36,OCC(Cl)CCl
837,0.839,C=CC(O)CC
838,1.081,NCC(O)CN
839,1.03,Cn1ccnc1
840,1.18,CCOC(=O)c1ccc(O)c(OC)c1
841,1.06,CCOC(=O)C(C)=O
842,1.094,COC(=O)C=C(C)C(=O)OC
843,0.86,CCn1cccc1
844,1.065,C=C(Cl)c1ccccc1
845,1.301,COC(=O)c1cccc([N+](=O)[O-])c1
846,1.568,Nc1cc([N+](=O)[O-])ccc1C(=O)O
847,1.31,N#Cc1cccc([N+](=O)[O-])c1
848,1.29,O=[N+]([O-])c1cccc(CO)c1
849,1.321,O=Cc1ccc(C(=O)O)cc1
850,1.384,NC(=O)c1ccc([N+](=O)[O-])cc1
851,1.107,Cc1ccc(C=O)o1
852,1.37,Cc1cccc(CBr)c1
853,1.221,OCc1cccc(O)c1
854,1.531,NC(Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O
855,1.231,COc1ccc(C=O)cc1O
856,1.132,Nc1ccc(CCc2ccc(N)cc2)cc1
857,0.87,CN=Cc1ccccc1
858,1.076,CCOc1ccc(O)cc1
859,0.89,CCCC(C)=NO
860,0.806,CCC(=O)CC(C)C
861,1.124,COC(=O)C=CC(=O)OC
862,0.827,C=CCC(C)O
863,0.862,CC=CC(C)=O
864,0.814,CC(C)SC(C)C
865,1.778,BrCc1cccc(CBr)c1
866,1.226,Cc1cc(=O)[nH]c(=O)[nH]1
867,1.19,Clc1cccnc1
868,1.102,CCOCC(=O)O
869,0.986,COCCCl
870,0.897,CCCCCC(N)=O
871,1.084,CC(=O)OCCCCl
872,1.158,N#CCCCCl
873,0.85,CCCCSC
874,1.039,CC(=O)OCCCCOC(C)=O
875,0.809,CCCCCC#N
876,0.88,CCCCCCCCl
877,0.767,CCCCCCCCCCCCCC
878,0.834,CCCCCCCCCCCCCCCO
879,0.806,CCCCCCCCOCCCCCCCC
880,1.104,CCCCCCCCCCCCCCCCCCI
881,0.7795,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
882,1.215,CC(C)(C)CBr
883,0.735,CC[Si](CC)(CC)CC
884,1.088,c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1
885,1.573,Clc1ccc(Cl)c(Cl)c1Cl
886,1.006,c1ccc2c(c1)CCCN2
887,0.965,Cc1ccc[nH]1
888,1.121,CCOC(=O)c1cccc(C(=O)OCC)c1
889,1.146,O=C(O)C1=CCCCC1
890,1.137,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
891,0.963,C=Cc1ccc(OC)cc1
892,0.87,CCC(=O)OC(C)C
893,0.742,CCOC(C)(C)C
894,0.922,CCOC(=O)C=C(C)C
895,0.879,CCCC(=O)OC(C)C
896,1.514,NC(CSCC(=O)O)C(=O)O
897,1.008,CCCCC(=O)Cl
898,0.916,CCOC(CN)OCC
899,1.145,O=C(Cl)CCc1ccccc1
900,1.044,C(=Cc1ccccc1)c1ccccc1
901,0.983,CCCc1ccc(O)cc1
902,0.861,CCCCCCCCCCCCCCCCCC(=O)OCC(C)C
903,1.605,O=Cc1c(F)c(F)c(F)c(F)c1F
904,1.414,Nc1cc2nc3ccccc3nc2cc1N
905,0.852,CC(C)=O
906,1.348,N#CC(C#N)=C(C#N)C#N
907,0.949,CC#Cc1ccccc1
908,1.652,Fc1nc(F)nc(F)n1
909,1.028,CCOP(C)(=O)OCC
910,1.034,CCOC(=O)C(C)O
911,0.869,CNCCC#N
912,1.07,CCSCCCl
913,0.786,CCCCCCC(C)N
914,0.867,C1=CCNCC1
915,1.628,Clc1ccccc1Br
916,1.11,Cn1ccccc1=O
917,1.105,O=C1C2CC3CC(C2)CC1C3
918,0.998,O=C(O)CCC1CCCCC1
919,0.942,CCCCCCCC1CCCC(=O)O1
920,1.462,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
921,1.376,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1
922,1.09,c1ccc(C2=NN(c3ccccc3)C(c3ccccc3)C2)cc1
923,0.87,CC(C)(C)CCl
924,1.793,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
925,1.145,COP(C)(=O)OC
926,0.876,CCC(=O)N(C)C
927,1.583,FCCBr
928,1.474,O=S(=O)(F)CCCl
929,0.949,CCOCCC(=O)OCC
930,1.041,N#CC=CC#N
931,0.951,CCCCCCCCC(=O)Cl
932,0.931,C=COCCOCCOC=C
933,0.79,C#CCCCCCCCCCC
934,1.03,CCCCCCCCCCCCCBr
935,1.118,O=C1CCCCC1=O
936,0.91,N#CC1CCCCC1
937,1.79,O=C1OC(O)C(Cl)=C1Cl
938,1.014,CSCc1ccccc1
939,0.98,CCc1ccc(C)[n+]([O-])c1
940,0.89,C=Cc1c(C)cc(C)cc1C
941,1.436,Cc1c(F)c(F)c(F)c(F)c1F
942,1.79,N=C(NO)c1ccc([N+](=O)[O-])o1
943,1.532,N#Cc1c(F)c(F)c(F)c(F)c1F
944,1.084,O=C(c1ccccc1)N1CCCCC1
945,0.968,CC(C)(c1ccccc1)c1ccccc1
946,1.557,COS(=O)(=O)Cl
947,1.428,COP(=O)(OC)C(O)(C(F)F)C(F)F
948,0.816,CC(C)(C)C(=O)C(C)(C)C
949,1.062,Cc1c[nH]cn1
950,1.14,ClC1CCCCC1Cl
951,1.403,O=S1(=O)C=Cc2ccccc21
952,1.302,O=C(c1ccccc1O)c1ccccc1O
953,1.28,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1
954,1.435,COC(=O)C(C#N)=Cc1ccc([N+](=O)[O-])o1
955,1.098,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N
956,1.225,COC(=O)c1ccc2cc(C(=O)OC)ccc2c1
957,1.07,c1ccc(C(c2ccccc2)N2CCNCC2)cc1
958,1.054,C=C(C)C(=O)OCCO
959,0.741,C=CCCCCCCCC
960,1.714,Brc1ccsc1
961,0.919,O=CC1CCCC1
962,0.888,CC1CC(=O)CC(C)(C)C1
963,1.741,O=[N+]([O-])c1c(F)c(F)c(F)c(F)c1F
964,1.264,COC(=O)c1cc2ccccc2cc1O
965,1.076,C=C(C)C(=O)Cl
966,0.719,CCC(C)C(C)C(C)C
967,0.695,CC=C(C)CC
968,1.331,CNC(=O)C(SP(=S)(OC)OC)C(=O)NC
969,0.848,C=CCC(O)C=C
970,1.145,CC(C)OS(C)(=O)=O
971,0.707,C=CC=C(C)C
972,1.128,CC(Cl)=CCCl
973,0.883,CN(C)CC#N
974,0.831,CCCCCC(=O)CCCCC
975,0.72,CCCCN(C)C
976,0.802,C#COCC
977,0.901,C#CCCCCO
978,0.844,CCCC=CCO
979,0.752,CC1CC1C
980,0.98,O=C1C=CCC1
981,0.767,CCC1CCCC1C
982,0.814,C1=CCCCCCC1
983,2.46,O=c1nc([N+](=O)[O-])[nH][nH]1
984,1.596,Oc1cc(Cl)cc(Cl)c1Cl
985,1.27,COc1cccc(O)c1O
986,1.367,O=c1[nH]c2ccccc2s1
987,1.206,O=C(O)CCc1ccco1
988,0.809,C1=CCCCCCCCC1
989,1.072,CC1=CC(=O)C(C)=C(C)C1=O
990,1.17,CN(N=O)c1ccc(F)cc1
991,1.13,COc1cccc2cccnc12
992,1.365,CN(C)c1[nH]cnc2ncnc1-2
993,1.021,CC(C)OC(=O)c1ccccc1
994,1.291,FC(F)(F)c1ccc(CCl)cc1
